id,file_path,coded_true_label,true_label,split,prediction,query_file_path
test_1047,data/raf-db/aligned/test_1047_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1047_aligned.jpg
test_1048,data/raf-db/aligned/test_1048_aligned.jpg,3,disgust,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1048_aligned.jpg
test_1049,data/raf-db/aligned/test_1049_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1049_aligned.jpg
test_1050,data/raf-db/aligned/test_1050_aligned.jpg,6,angry,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1050_aligned.jpg
test_1051,data/raf-db/aligned/test_1051_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1051_aligned.jpg
test_1052,data/raf-db/aligned/test_1052_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1052_aligned.jpg
test_1053,data/raf-db/aligned/test_1053_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1053_aligned.jpg
test_1054,data/raf-db/aligned/test_1054_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1054_aligned.jpg
test_1055,data/raf-db/aligned/test_1055_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1055_aligned.jpg
test_1056,data/raf-db/aligned/test_1056_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1056_aligned.jpg
test_1057,data/raf-db/aligned/test_1057_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1057_aligned.jpg
test_1058,data/raf-db/aligned/test_1058_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1058_aligned.jpg
test_1059,data/raf-db/aligned/test_1059_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1059_aligned.jpg
test_1060,data/raf-db/aligned/test_1060_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1060_aligned.jpg
test_1061,data/raf-db/aligned/test_1061_aligned.jpg,6,angry,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1061_aligned.jpg
test_1062,data/raf-db/aligned/test_1062_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1062_aligned.jpg
test_1063,data/raf-db/aligned/test_1063_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1063_aligned.jpg
test_1064,data/raf-db/aligned/test_1064_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1064_aligned.jpg
test_1065,data/raf-db/aligned/test_1065_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1065_aligned.jpg
test_1066,data/raf-db/aligned/test_1066_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1066_aligned.jpg
test_1067,data/raf-db/aligned/test_1067_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1067_aligned.jpg
test_1068,data/raf-db/aligned/test_1068_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1068_aligned.jpg
test_1069,data/raf-db/aligned/test_1069_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1069_aligned.jpg
test_1070,data/raf-db/aligned/test_1070_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1070_aligned.jpg
test_1071,data/raf-db/aligned/test_1071_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1071_aligned.jpg
test_1072,data/raf-db/aligned/test_1072_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1072_aligned.jpg
test_1073,data/raf-db/aligned/test_1073_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1073_aligned.jpg
test_1074,data/raf-db/aligned/test_1074_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1074_aligned.jpg
test_1075,data/raf-db/aligned/test_1075_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1075_aligned.jpg
test_1076,data/raf-db/aligned/test_1076_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1076_aligned.jpg
test_1077,data/raf-db/aligned/test_1077_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1077_aligned.jpg
test_1078,data/raf-db/aligned/test_1078_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1078_aligned.jpg
test_1079,data/raf-db/aligned/test_1079_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1079_aligned.jpg
test_1080,data/raf-db/aligned/test_1080_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1080_aligned.jpg
test_1081,data/raf-db/aligned/test_1081_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1081_aligned.jpg
test_1082,data/raf-db/aligned/test_1082_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1082_aligned.jpg
test_1083,data/raf-db/aligned/test_1083_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1083_aligned.jpg
test_1084,data/raf-db/aligned/test_1084_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1084_aligned.jpg
test_1085,data/raf-db/aligned/test_1085_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1085_aligned.jpg
test_1086,data/raf-db/aligned/test_1086_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1086_aligned.jpg
test_1087,data/raf-db/aligned/test_1087_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1087_aligned.jpg
test_1088,data/raf-db/aligned/test_1088_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1088_aligned.jpg
test_1089,data/raf-db/aligned/test_1089_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1089_aligned.jpg
test_1090,data/raf-db/aligned/test_1090_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1090_aligned.jpg
test_1091,data/raf-db/aligned/test_1091_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1091_aligned.jpg
test_1092,data/raf-db/aligned/test_1092_aligned.jpg,3,disgust,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1092_aligned.jpg
test_1093,data/raf-db/aligned/test_1093_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1093_aligned.jpg
test_1094,data/raf-db/aligned/test_1094_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1094_aligned.jpg
test_1095,data/raf-db/aligned/test_1095_aligned.jpg,5,sad,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1095_aligned.jpg
test_1096,data/raf-db/aligned/test_1096_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1096_aligned.jpg
test_1097,data/raf-db/aligned/test_1097_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1097_aligned.jpg
test_1098,data/raf-db/aligned/test_1098_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1098_aligned.jpg
test_1099,data/raf-db/aligned/test_1099_aligned.jpg,3,disgust,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1099_aligned.jpg
test_1100,data/raf-db/aligned/test_1100_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1100_aligned.jpg
test_1101,data/raf-db/aligned/test_1101_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1101_aligned.jpg
test_1102,data/raf-db/aligned/test_1102_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1102_aligned.jpg
test_1103,data/raf-db/aligned/test_1103_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1103_aligned.jpg
test_1104,data/raf-db/aligned/test_1104_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1104_aligned.jpg
test_1105,data/raf-db/aligned/test_1105_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1105_aligned.jpg
test_1106,data/raf-db/aligned/test_1106_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1106_aligned.jpg
test_1107,data/raf-db/aligned/test_1107_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1107_aligned.jpg
test_1108,data/raf-db/aligned/test_1108_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1108_aligned.jpg
test_1109,data/raf-db/aligned/test_1109_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1109_aligned.jpg
test_1110,data/raf-db/aligned/test_1110_aligned.jpg,3,disgust,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1110_aligned.jpg
test_1111,data/raf-db/aligned/test_1111_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1111_aligned.jpg
test_1112,data/raf-db/aligned/test_1112_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1112_aligned.jpg
test_1113,data/raf-db/aligned/test_1113_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1113_aligned.jpg
test_1114,data/raf-db/aligned/test_1114_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1114_aligned.jpg
test_1115,data/raf-db/aligned/test_1115_aligned.jpg,6,angry,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1115_aligned.jpg
test_1116,data/raf-db/aligned/test_1116_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1116_aligned.jpg
test_1117,data/raf-db/aligned/test_1117_aligned.jpg,4,happy,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1117_aligned.jpg
test_1118,data/raf-db/aligned/test_1118_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1118_aligned.jpg
test_1119,data/raf-db/aligned/test_1119_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1119_aligned.jpg
test_1120,data/raf-db/aligned/test_1120_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1120_aligned.jpg
test_1121,data/raf-db/aligned/test_1121_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1121_aligned.jpg
test_1122,data/raf-db/aligned/test_1122_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1122_aligned.jpg
test_1123,data/raf-db/aligned/test_1123_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1123_aligned.jpg
test_1124,data/raf-db/aligned/test_1124_aligned.jpg,5,sad,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1124_aligned.jpg
test_1125,data/raf-db/aligned/test_1125_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1125_aligned.jpg
test_1126,data/raf-db/aligned/test_1126_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1126_aligned.jpg
test_1127,data/raf-db/aligned/test_1127_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1127_aligned.jpg
test_1128,data/raf-db/aligned/test_1128_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1128_aligned.jpg
test_1129,data/raf-db/aligned/test_1129_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1129_aligned.jpg
test_1130,data/raf-db/aligned/test_1130_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1130_aligned.jpg
test_1131,data/raf-db/aligned/test_1131_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1131_aligned.jpg
test_1132,data/raf-db/aligned/test_1132_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1132_aligned.jpg
test_1133,data/raf-db/aligned/test_1133_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1133_aligned.jpg
test_1134,data/raf-db/aligned/test_1134_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1134_aligned.jpg
test_1135,data/raf-db/aligned/test_1135_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1135_aligned.jpg
test_1136,data/raf-db/aligned/test_1136_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1136_aligned.jpg
test_1137,data/raf-db/aligned/test_1137_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1137_aligned.jpg
test_1138,data/raf-db/aligned/test_1138_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1138_aligned.jpg
test_1139,data/raf-db/aligned/test_1139_aligned.jpg,5,sad,test,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1139_aligned.jpg
test_1140,data/raf-db/aligned/test_1140_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1140_aligned.jpg
test_1141,data/raf-db/aligned/test_1141_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1141_aligned.jpg
test_1142,data/raf-db/aligned/test_1142_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1142_aligned.jpg
test_1143,data/raf-db/aligned/test_1143_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1143_aligned.jpg
test_1144,data/raf-db/aligned/test_1144_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1144_aligned.jpg
test_1145,data/raf-db/aligned/test_1145_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1145_aligned.jpg
test_1146,data/raf-db/aligned/test_1146_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1146_aligned.jpg
test_1147,data/raf-db/aligned/test_1147_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1147_aligned.jpg
test_1148,data/raf-db/aligned/test_1148_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1148_aligned.jpg
test_1149,data/raf-db/aligned/test_1149_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1149_aligned.jpg
test_1150,data/raf-db/aligned/test_1150_aligned.jpg,1,surprise,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1150_aligned.jpg
test_1151,data/raf-db/aligned/test_1151_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1151_aligned.jpg
test_1152,data/raf-db/aligned/test_1152_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1152_aligned.jpg
test_1153,data/raf-db/aligned/test_1153_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1153_aligned.jpg
test_1154,data/raf-db/aligned/test_1154_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1154_aligned.jpg
test_1155,data/raf-db/aligned/test_1155_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1155_aligned.jpg
test_1156,data/raf-db/aligned/test_1156_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1156_aligned.jpg
test_1157,data/raf-db/aligned/test_1157_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1157_aligned.jpg
test_1158,data/raf-db/aligned/test_1158_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1158_aligned.jpg
test_1159,data/raf-db/aligned/test_1159_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1159_aligned.jpg
test_1160,data/raf-db/aligned/test_1160_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1160_aligned.jpg
test_1161,data/raf-db/aligned/test_1161_aligned.jpg,5,sad,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1161_aligned.jpg
test_1162,data/raf-db/aligned/test_1162_aligned.jpg,5,sad,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1162_aligned.jpg
test_1163,data/raf-db/aligned/test_1163_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1163_aligned.jpg
test_1164,data/raf-db/aligned/test_1164_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1164_aligned.jpg
test_1165,data/raf-db/aligned/test_1165_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1165_aligned.jpg
test_1166,data/raf-db/aligned/test_1166_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1166_aligned.jpg
test_1167,data/raf-db/aligned/test_1167_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1167_aligned.jpg
test_1168,data/raf-db/aligned/test_1168_aligned.jpg,3,disgust,test,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1168_aligned.jpg
test_1169,data/raf-db/aligned/test_1169_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1169_aligned.jpg
test_1170,data/raf-db/aligned/test_1170_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1170_aligned.jpg
test_1171,data/raf-db/aligned/test_1171_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1171_aligned.jpg
test_1172,data/raf-db/aligned/test_1172_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1172_aligned.jpg
test_1173,data/raf-db/aligned/test_1173_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1173_aligned.jpg
test_1174,data/raf-db/aligned/test_1174_aligned.jpg,5,sad,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1174_aligned.jpg
test_1175,data/raf-db/aligned/test_1175_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1175_aligned.jpg
test_1176,data/raf-db/aligned/test_1176_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1176_aligned.jpg
test_1177,data/raf-db/aligned/test_1177_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1177_aligned.jpg
test_1178,data/raf-db/aligned/test_1178_aligned.jpg,6,angry,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1178_aligned.jpg
test_1179,data/raf-db/aligned/test_1179_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1179_aligned.jpg
test_1180,data/raf-db/aligned/test_1180_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1180_aligned.jpg
test_1181,data/raf-db/aligned/test_1181_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1181_aligned.jpg
test_1182,data/raf-db/aligned/test_1182_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1182_aligned.jpg
test_1183,data/raf-db/aligned/test_1183_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1183_aligned.jpg
test_1184,data/raf-db/aligned/test_1184_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1184_aligned.jpg
test_1185,data/raf-db/aligned/test_1185_aligned.jpg,5,sad,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1185_aligned.jpg
test_1186,data/raf-db/aligned/test_1186_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1186_aligned.jpg
test_1187,data/raf-db/aligned/test_1187_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1187_aligned.jpg
