id,file_path,coded_true_label,true_label,split,prediction,query_file_path,top_label_1,top_label_2,top_path_1,top_path_2,top_cosine_1,top_cosine_2
test_0226,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0226_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0226_aligned.jpg,fear,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_09325_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04325_aligned.jpg,0.9861186146736145,0.9669125080108643
test_0227,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0227_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0227_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04252_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02005_aligned.jpg,0.9969156980514526,0.9961546659469604
test_0228,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0228_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0228_aligned.jpg,angry,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_08642_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_06809_aligned.jpg,0.9968109130859375,0.9960335493087769
test_0229,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0229_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0229_aligned.jpg,neutral,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_10032_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_10795_aligned.jpg,0.9962456226348877,0.9947105646133423
test_0230,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0230_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0230_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02028_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02325_aligned.jpg,0.9972259998321533,0.9949329495429993
test_0231,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0231_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0231_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01870_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_08534_aligned.jpg,0.989528238773346,0.9851381182670593
test_0232,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0232_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0232_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_08007_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_05161_aligned.jpg,0.9978336691856384,0.9941496849060059
test_0233,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0233_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0233_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04778_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02100_aligned.jpg,0.997551679611206,0.9956950545310974
test_0234,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0234_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0234_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01693_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01855_aligned.jpg,0.9977763891220093,0.9962573051452637
test_0235,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0235_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0235_aligned.jpg,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02301_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_00053_aligned.jpg,0.9985979199409485,0.9967749714851379
test_0236,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0236_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0236_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_09148_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01906_aligned.jpg,0.9987750053405762,0.9970712065696716
test_0237,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0237_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0237_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_03602_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07237_aligned.jpg,0.9948670864105225,0.9926421046257019
test_0238,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0238_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0238_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07902_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04846_aligned.jpg,0.9990601539611816,0.9975700378417969
test_0239,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0239_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0239_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07634_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_06750_aligned.jpg,0.9796895980834961,0.9621140956878662
test_0240,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0240_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0240_aligned.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04936_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01811_aligned.jpg,0.9991228580474854,0.9954891204833984
test_0241,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0241_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0241_aligned.jpg,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07348_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02872_aligned.jpg,0.992415189743042,0.9790969491004944
test_0242,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0242_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0242_aligned.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04361_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_03728_aligned.jpg,0.9859444499015808,0.9827120900154114
test_0243,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0243_aligned.jpg,1,surprise,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0243_aligned.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_00386_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_05661_aligned.jpg,0.9853571653366089,0.9628403186798096
test_0244,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0244_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0244_aligned.jpg,angry,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_05793_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07477_aligned.jpg,0.9941208958625793,0.9924570322036743
test_0245,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0245_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0245_aligned.jpg,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01838_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_00673_aligned.jpg,0.9842444658279419,0.9695371389389038
test_0246,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0246_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0246_aligned.jpg,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07449_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07956_aligned.jpg,0.9823487401008606,0.9798378348350525
test_0247,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0247_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0247_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01271_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01184_aligned.jpg,0.9937373399734497,0.9930387139320374
test_0248,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0248_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0248_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_05460_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02282_aligned.jpg,0.994351863861084,0.9917039275169373
test_0249,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0249_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0249_aligned.jpg,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01149_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_00204_aligned.jpg,0.9846732020378113,0.9798582792282104
test_0250,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0250_aligned.jpg,4,happy,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0250_aligned.jpg,fear,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_09213_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01279_aligned.jpg,0.8412618637084961,0.8336434364318848
test_0251,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0251_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0251_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_05077_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01910_aligned.jpg,0.9958212375640869,0.9947687387466431
test_0252,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0252_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0252_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_00580_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01639_aligned.jpg,0.98309326171875,0.979931116104126
test_0253,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0253_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0253_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_00669_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07184_aligned.jpg,0.9982141852378845,0.9974930882453918
test_0254,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0254_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0254_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01339_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_05338_aligned.jpg,0.9881319403648376,0.9866271018981934
test_0255,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0255_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0255_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04000_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02346_aligned.jpg,0.9959802627563477,0.9942396283149719
test_0256,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0256_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0256_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_03410_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_06022_aligned.jpg,0.9909557104110718,0.9882739186286926
test_0257,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0257_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0257_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02646_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02126_aligned.jpg,0.9820685982704163,0.9820203185081482
test_0258,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0258_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0258_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04849_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_08739_aligned.jpg,0.9974926114082336,0.9938912987709045
test_0259,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0259_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0259_aligned.jpg,surprise,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_05857_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_06122_aligned.jpg,0.993996798992157,0.9885706305503845
test_0260,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0260_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0260_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_06316_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_03118_aligned.jpg,0.9751057624816895,0.9749236106872559
test_0261,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0261_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0261_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01260_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01560_aligned.jpg,0.9895508289337158,0.9868425726890564
test_0262,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0262_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0262_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04811_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_00859_aligned.jpg,0.9926844835281372,0.9911273121833801
test_0263,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0263_aligned.jpg,3,disgust,test,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0263_aligned.jpg,disgust,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_09744_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07307_aligned.jpg,0.974865734577179,0.9730579257011414
test_0264,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0264_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0264_aligned.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_03461_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_06716_aligned.jpg,0.9719060063362122,0.9718773365020752
test_0265,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0265_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0265_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01908_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07535_aligned.jpg,0.9997598528862,0.9968062043190002
test_0266,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0266_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0266_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07455_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02177_aligned.jpg,0.9980258941650391,0.9975894689559937
test_0267,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0267_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0267_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07248_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_03406_aligned.jpg,0.9994418025016785,0.9989835023880005
test_0268,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0268_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0268_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_08841_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02670_aligned.jpg,0.9981629252433777,0.9970929622650146
test_0269,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0269_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0269_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_05036_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04181_aligned.jpg,0.9943680763244629,0.9932795763015747
test_0270,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0270_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0270_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01998_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_03109_aligned.jpg,0.9961493611335754,0.9925547242164612
test_0271,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0271_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0271_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_03779_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_02589_aligned.jpg,0.9969490170478821,0.996334969997406
test_0272,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0272_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0272_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_03203_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_01418_aligned.jpg,0.9931643009185791,0.989039421081543
test_0273,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0273_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0273_aligned.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_06834_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07018_aligned.jpg,0.9858523607254028,0.9793108701705933
test_0274,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0274_aligned.jpg,2,fear,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0274_aligned.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_00566_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_06762_aligned.jpg,0.9852486252784729,0.9818681478500366
test_0275,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0275_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0275_aligned.jpg,happy,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_04070_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_07130_aligned.jpg,0.998538076877594,0.9973393678665161
test_0276,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0276_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0276_aligned.jpg,sad,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_08984_aligned.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/train_05930_aligned.jpg,0.9967590570449829,0.9954811930656433
